Id	Code	Province	County	City
34494	38548	TN	Putnam	Buffalo Valley
34495	38549	TN	Pickett	Byrdstown
34496	38550	TN	Warren	Campaign
34497	38551	TN	Clay	Celina
34498	38552	TN	Smith	Chestnut Mound
34499	38553	TN	Fentress	Clarkrange
34500	38554	TN	Overton	Crawford
34501	38555	TN	Cumberland	Crossville
34502	38556	TN	Fentress	Jamestown
34503	38557	TN	Cumberland	Crossville
34504	38558	TN	Cumberland	Crossville
34505	38559	TN	White	Doyle
34506	38560	TN	Smith	Elmwood
34507	38562	TN	Jackson	Gainesboro
34508	38563	TN	Smith	Gordonsville
34509	38564	TN	Jackson	Granville
34510	38565	TN	Fentress	Grimsley
34511	38567	TN	Smith	Hickman
34512	38568	TN	Overton	Hilham
34513	38569	TN	Smith	Lancaster
34514	38570	TN	Overton	Livingston
34515	38571	TN	Cumberland	Crossville
34516	38572	TN	Cumberland	Crossville
34517	38573	TN	Overton	Monroe
34518	38574	TN	Putnam	Monterey
34519	38575	TN	Clay	Moss
34520	38577	TN	Fentress	Pall Mall
34521	38578	TN	Cumberland	Pleasant Hill
34522	38579	TN	White	Quebeck
34523	38580	TN	Overton	Rickman
34524	38581	TN	Warren	Rock Island
34525	38582	TN	Putnam	Silver Point
34526	38583	TN	White	Sparta
34527	38585	TN	Van Buren	Spencer
34528	38587	TN	White	Walling
34529	38588	TN	Jackson	Whitleyville
34530	38589	TN	Overton	Wilder
34531	73301	TX	Travis	Austin
34532	73344	TX	Travis	Austin
34533	75001	TX	Dallas	Addison
34534	75002	TX	Collin	Allen
34535	75006	TX	Dallas	Carrollton
34536	75007	TX	Denton	Carrollton
34537	75009	TX	Collin	Celina
34538	75010	TX	Denton	Carrollton
34539	75011	TX	Dallas	Carrollton
34540	75013	TX	Collin	Allen
34541	75014	TX	Dallas	Irving
34542	75015	TX	Dallas	Irving
34543	75016	TX	Dallas	Irving
34544	75017	TX	Dallas	Irving
34545	75019	TX	Dallas	Coppell
34546	75020	TX	Grayson	Denison
34547	75021	TX	Grayson	Denison
34548	75022	TX	Denton	Flower Mound
34549	75023	TX	Collin	Plano
34550	75024	TX	Collin	Plano
34551	75025	TX	Collin	Plano
34552	75026	TX	Collin	Plano
34553	75027	TX	Denton	Flower Mound
34554	75028	TX	Denton	Flower Mound
34555	75029	TX	Denton	Lewisville
34556	75030	TX	Dallas	Rowlett
34557	75032	TX	Rockwall	Rockwall
34558	75034	TX	Denton	Frisco
34559	75035	TX	Collin	Frisco
34560	75037	TX	Dallas	Irving
34561	75038	TX	Dallas	Irving
34562	75039	TX	Dallas	Irving
34563	75040	TX	Dallas	Garland
34564	75041	TX	Dallas	Garland
34565	75042	TX	Dallas	Garland
34566	75043	TX	Dallas	Garland
34567	75044	TX	Dallas	Garland
34568	75045	TX	Dallas	Garland
34569	75046	TX	Dallas	Garland
34570	75047	TX	Dallas	Garland
34571	75048	TX	Dallas	Sachse
34572	75049	TX	Dallas	Garland
34573	75050	TX	Dallas	Grand Prairie
34574	75051	TX	Dallas	Grand Prairie
34575	75052	TX	Dallas	Grand Prairie
34576	75053	TX	Dallas	Grand Prairie
34577	75054	TX	Dallas	Grand Prairie
34578	75056	TX	Denton	The Colony
34579	75057	TX	Denton	Lewisville
34580	75058	TX	Grayson	Gunter
34581	75060	TX	Dallas	Irving
34582	75061	TX	Dallas	Irving
34583	75062	TX	Dallas	Irving
34584	75063	TX	Dallas	Irving
34585	75065	TX	Denton	Lake Dallas
34586	75067	TX	Denton	Lewisville
34587	75068	TX	Denton	Little Elm
34588	75069	TX	Collin	McKinney
34589	75070	TX	Collin	McKinney
34590	75071	TX	Collin	McKinney
34591	75074	TX	Collin	Plano
34592	75075	TX	Collin	Plano
34593	75076	TX	Grayson	Pottsboro
34594	75077	TX	Denton	Lewisville
34595	75078	TX	Collin	Prosper
34596	75080	TX	Dallas	Richardson
34597	75081	TX	Dallas	Richardson
34598	75082	TX	Dallas	Richardson
34599	75083	TX	Dallas	Richardson
34600	75085	TX	Dallas	Richardson
34601	75086	TX	Collin	Plano
34602	75087	TX	Rockwall	Rockwall
34603	75088	TX	Dallas	Rowlett
34604	75089	TX	Dallas	Rowlett
34605	75090	TX	Grayson	Sherman
34606	75091	TX	Grayson	Sherman
34607	75092	TX	Grayson	Sherman
34608	75093	TX	Collin	Plano
34609	75094	TX	Collin	Plano
34610	75097	TX	Collin	Weston
34611	75098	TX	Collin	Wylie
34612	75099	TX	Dallas	Coppell
34613	75101	TX	Ellis	Bardwell
34614	75102	TX	Navarro	Barry
34615	75103	TX	Van Zandt	Canton
34616	75104	TX	Dallas	Cedar Hill
34617	75105	TX	Navarro	Chatfield
34618	75106	TX	Dallas	Cedar Hill
34619	75109	TX	Navarro	Corsicana
34620	75110	TX	Navarro	Corsicana
34621	75114	TX	Kaufman	Crandall
34622	75115	TX	Dallas	Desoto
34623	75116	TX	Dallas	Duncanville
34624	75117	TX	Van Zandt	Edgewood
34625	75118	TX	Kaufman	Elmo
34626	75119	TX	Ellis	Ennis
34627	75120	TX	Ellis	Ennis
34628	75121	TX	Collin	Copeville
34629	75123	TX	Dallas	Desoto
34630	75124	TX	Henderson	Eustace
34631	75125	TX	Ellis	Ferris
34632	75126	TX	Kaufman	Forney
34633	75127	TX	Van Zandt	Fruitvale
34634	75132	TX	Rockwall	Fate
34635	75134	TX	Dallas	Lancaster
34636	75135	TX	Hunt	Caddo Mills
34637	75137	TX	Dallas	Duncanville
34638	75138	TX	Dallas	Duncanville
34639	75140	TX	Van Zandt	Grand Saline
34640	75141	TX	Dallas	Hutchins
34641	75142	TX	Kaufman	Kaufman
34642	75143	TX	Kaufman	Kemp
34643	75144	TX	Navarro	Kerens
34644	75146	TX	Dallas	Lancaster
34645	75147	TX	Kaufman	Mabank
34646	75148	TX	Henderson	Malakoff
34647	75149	TX	Dallas	Mesquite
34648	75150	TX	Dallas	Mesquite
34649	75151	TX	Navarro	Corsicana
34650	75152	TX	Ellis	Palmer
34651	75153	TX	Navarro	Powell
34652	75154	TX	Ellis	Red Oak
34653	75155	TX	Navarro	Rice
34654	75156	TX	Henderson	Mabank
34655	75157	TX	Kaufman	Rosser
34656	75158	TX	Kaufman	Scurry
34657	75159	TX	Dallas	Seagoville
34658	75160	TX	Kaufman	Terrell
34659	75161	TX	Kaufman	Terrell
34660	75163	TX	Henderson	Trinidad
34661	75164	TX	Collin	Josephine
34662	75165	TX	Ellis	Waxahachie
34663	75166	TX	Collin	Lavon
34664	75167	TX	Ellis	Waxahachie
34665	75168	TX	Ellis	Waxahachie
34666	75169	TX	Van Zandt	Wills Point
34667	75172	TX	Dallas	Wilmer
34668	75173	TX	Collin	Nevada
34669	75180	TX	Dallas	Mesquite
34670	75181	TX	Dallas	Mesquite
34671	75182	TX	Dallas	Sunnyvale
34672	75185	TX	Dallas	Mesquite
34673	75187	TX	Dallas	Mesquite
34674	75189	TX	Rockwall	Royse City
34675	75201	TX	Dallas	Dallas
34676	75202	TX	Dallas	Dallas
34677	75203	TX	Dallas	Dallas
34678	75204	TX	Dallas	Dallas
34679	75205	TX	Dallas	Dallas
34680	75206	TX	Dallas	Dallas
34681	75207	TX	Dallas	Dallas
34682	75208	TX	Dallas	Dallas
34683	75209	TX	Dallas	Dallas
34684	75210	TX	Dallas	Dallas
34685	75211	TX	Dallas	Dallas
34686	75212	TX	Dallas	Dallas
34687	75214	TX	Dallas	Dallas
34688	75215	TX	Dallas	Dallas
34689	75216	TX	Dallas	Dallas
34690	75217	TX	Dallas	Dallas
34691	75218	TX	Dallas	Dallas
34692	75219	TX	Dallas	Dallas
34693	75220	TX	Dallas	Dallas
34694	75221	TX	Dallas	Dallas
34695	75222	TX	Dallas	Dallas
34696	75223	TX	Dallas	Dallas
34697	75224	TX	Dallas	Dallas
34698	75225	TX	Dallas	Dallas
34699	75226	TX	Dallas	Dallas
34700	75227	TX	Dallas	Dallas
34701	75228	TX	Dallas	Dallas
34702	75229	TX	Dallas	Dallas
34703	75230	TX	Dallas	Dallas
34704	75231	TX	Dallas	Dallas
34705	75232	TX	Dallas	Dallas
34706	75233	TX	Dallas	Dallas
34707	75234	TX	Dallas	Dallas
34708	75235	TX	Dallas	Dallas
34709	75236	TX	Dallas	Dallas
34710	75237	TX	Dallas	Dallas
34711	75238	TX	Dallas	Dallas
34712	75240	TX	Dallas	Dallas
34713	75241	TX	Dallas	Dallas
34714	75242	TX	Dallas	Dallas
34715	75243	TX	Dallas	Dallas
34716	75244	TX	Dallas	Dallas
34717	75245	TX	Dallas	Dallas
34718	75246	TX	Dallas	Dallas
34719	75247	TX	Dallas	Dallas
34720	75248	TX	Dallas	Dallas
34721	75249	TX	Dallas	Dallas
34722	75250	TX	Dallas	Dallas
34723	75251	TX	Dallas	Dallas
34724	75252	TX	Collin	Dallas
34725	75253	TX	Dallas	Dallas
34726	75254	TX	Dallas	Dallas
34727	75258	TX	Dallas	Dallas
34728	75260	TX	Dallas	Dallas
34729	75261	TX	Dallas	Dallas
34730	75262	TX	Dallas	Dallas
34731	75263	TX	Dallas	Dallas
34732	75264	TX	Dallas	Dallas
34733	75265	TX	Dallas	Dallas
34734	75266	TX	Dallas	Dallas
34735	75267	TX	Dallas	Dallas
34736	75270	TX	Dallas	Dallas
34737	75275	TX	Dallas	Dallas
34738	75277	TX	Dallas	Dallas
34739	75283	TX	Dallas	Dallas
34740	75284	TX	Dallas	Dallas
34741	75285	TX	Dallas	Dallas
34742	75286	TX	Dallas	Dallas
34743	75287	TX	Collin	Dallas
34744	75301	TX	Dallas	Dallas
34745	75303	TX	Dallas	Dallas
34746	75310	TX	Dallas	Dallas
34747	75312	TX	Dallas	Dallas
34748	75313	TX	Dallas	Dallas
34749	75315	TX	Dallas	Dallas
34750	75320	TX	Dallas	Dallas
34751	75323	TX	Dallas	Dallas
34752	75326	TX	Dallas	Dallas
34753	75334	TX	Dallas	Dallas
34754	75336	TX	Dallas	Dallas
34755	75339	TX	Dallas	Dallas
34756	75340	TX	Dallas	Dallas
34757	75342	TX	Dallas	Dallas
34758	75343	TX	Dallas	Dallas
34759	75344	TX	Dallas	Dallas
34760	75353	TX	Dallas	Dallas
34761	75354	TX	Dallas	Dallas
34762	75355	TX	Dallas	Dallas
34763	75356	TX	Dallas	Dallas
34764	75357	TX	Dallas	Dallas
34765	75358	TX	Dallas	Dallas
34766	75359	TX	Dallas	Dallas
34767	75360	TX	Dallas	Dallas
34768	75363	TX	Dallas	Dallas
34769	75364	TX	Dallas	Dallas
34770	75367	TX	Dallas	Dallas
34771	75368	TX	Dallas	Dallas
34772	75370	TX	Dallas	Dallas
34773	75371	TX	Dallas	Dallas
34774	75372	TX	Dallas	Dallas
34775	75373	TX	Dallas	Dallas
34776	75374	TX	Dallas	Dallas
34777	75376	TX	Dallas	Dallas
34778	75378	TX	Dallas	Dallas
34779	75379	TX	Dallas	Dallas
34780	75380	TX	Dallas	Dallas
34781	75381	TX	Dallas	Dallas
34782	75382	TX	Dallas	Dallas
34783	75386	TX	Dallas	Dallas
34784	75387	TX	Dallas	Dallas
34785	75388	TX	Dallas	Dallas
34786	75389	TX	Dallas	Dallas
34787	75390	TX	Dallas	Dallas
34788	75391	TX	Dallas	Dallas
34789	75392	TX	Dallas	Dallas
34790	75393	TX	Dallas	Dallas
34791	75394	TX	Dallas	Dallas
34792	75395	TX	Dallas	Dallas
34793	75396	TX	Dallas	Dallas
34794	75397	TX	Dallas	Dallas
34795	75398	TX	Dallas	Dallas
34796	75401	TX	Hunt	Greenville
34797	75402	TX	Hunt	Greenville
34798	75403	TX	Hunt	Greenville
34799	75404	TX	Hunt	Greenville
34800	75407	TX	Collin	Princeton
34801	75409	TX	Collin	Anna
34802	75410	TX	Wood	Alba
34803	75411	TX	Lamar	Arthur City
34804	75412	TX	Red River	Bagwell
34805	75413	TX	Fannin	Bailey
34806	75414	TX	Grayson	Bells
34807	75415	TX	Delta	Ben Franklin
34808	75416	TX	Lamar	Blossom
34809	75417	TX	Red River	Bogata
34810	75418	TX	Fannin	Bonham
34811	75420	TX	Hopkins	Brashear
34812	75421	TX	Lamar	Brookston
34813	75422	TX	Hunt	Campbell
34814	75423	TX	Hunt	Celeste
34815	75424	TX	Collin	Blue Ridge
34816	75425	TX	Lamar	Chicota
34817	75426	TX	Red River	Clarksville
34818	75428	TX	Hunt	Commerce
34819	75429	TX	Hunt	Commerce
34820	75431	TX	Hopkins	Como
34821	75432	TX	Delta	Cooper
34822	75433	TX	Hopkins	Cumby
34823	75434	TX	Lamar	Cunningham
34824	75435	TX	Lamar	Deport
34825	75436	TX	Red River	Detroit
34826	75437	TX	Hopkins	Dike
34827	75438	TX	Fannin	Dodd City
34828	75439	TX	Fannin	Ector
34829	75440	TX	Rains	Emory
34830	75441	TX	Delta	Enloe
34831	75442	TX	Collin	Farmersville
34832	75443	TX	Fannin	Gober
34833	75444	TX	Wood	Golden
34834	75446	TX	Fannin	Honey Grove
34835	75447	TX	Fannin	Ivanhoe
34836	75448	TX	Delta	Klondike
34837	75449	TX	Fannin	Ladonia
34838	75450	TX	Delta	Lake Creek
34839	75451	TX	Camp	Leesburg
34840	75452	TX	Fannin	Leonard
34841	75453	TX	Hunt	Lone Oak
34842	75454	TX	Collin	Melissa
34843	75455	TX	Titus	Mount Pleasant
34844	75456	TX	Titus	Mount Pleasant
34845	75457	TX	Franklin	Mount Vernon
34846	75458	TX	Hunt	Merit
34847	75459	TX	Grayson	Howe
34848	75460	TX	Lamar	Paris
34849	75461	TX	Lamar	Paris
34850	75462	TX	Lamar	Paris
34851	75468	TX	Lamar	Pattonville
34852	75469	TX	Delta	Pecan Gap
34853	75470	TX	Lamar	Petty
34854	75471	TX	Hopkins	Pickton
34855	75472	TX	Rains	Point
34856	75473	TX	Lamar	Powderly
34857	75474	TX	Hunt	Quinlan
34858	75475	TX	Fannin	Randolph
34859	75476	TX	Fannin	Ravenna
34860	75477	TX	Lamar	Roxton
34861	75478	TX	Hopkins	Saltillo
34862	75479	TX	Fannin	Savoy
34863	75480	TX	Franklin	Scroggins
34864	75481	TX	Hopkins	Sulphur Bluff
34865	75482	TX	Hopkins	Sulphur Springs
34866	75483	TX	Hopkins	Sulphur Springs
34867	75485	TX	Collin	Westminster
34868	75486	TX	Lamar	Sumner
34869	75487	TX	Franklin	Talco
34870	75488	TX	Fannin	Telephone
34871	75489	TX	Grayson	Tom Bean
34872	75490	TX	Fannin	Trenton
34873	75491	TX	Grayson	Whitewright
34874	75492	TX	Fannin	Windom
34875	75493	TX	Titus	Winfield
34876	75494	TX	Wood	Winnsboro
34877	75495	TX	Grayson	Van Alstyne
34878	75496	TX	Hunt	Wolfe City
34879	75497	TX	Wood	Yantis
34880	75501	TX	Bowie	Texarkana
34881	75503	TX	Bowie	Texarkana
34882	75504	TX	Bowie	Texarkana
34883	75505	TX	Bowie	Texarkana
34884	75507	TX	Bowie	Texarkana
34885	75550	TX	Red River	Annona
34886	75551	TX	Cass	Atlanta
34887	75554	TX	Red River	Avery
34888	75555	TX	Cass	Bivins
34889	75556	TX	Cass	Bloomburg
34890	75558	TX	Titus	Cookville
34891	75559	TX	Bowie	De Kalb
34892	75560	TX	Cass	Douglassville
34893	75561	TX	Bowie	Hooks
34894	75562	TX	Cass	Kildare
34895	75563	TX	Cass	Linden
34896	75564	TX	Marion	Lodi
34897	75565	TX	Cass	McLeod
34898	75566	TX	Cass	Marietta
34899	75567	TX	Bowie	Maud
34900	75568	TX	Morris	Naples
34901	75569	TX	Bowie	Nash
34902	75570	TX	Bowie	New Boston
34903	75571	TX	Morris	Omaha
34904	75572	TX	Cass	Queen City
34905	75573	TX	Bowie	Redwater
34906	75574	TX	Bowie	Simms
34907	75599	TX	Bowie	Texarkana
34908	75601	TX	Gregg	Longview
34909	75602	TX	Gregg	Longview
34910	75603	TX	Gregg	Longview
34911	75604	TX	Gregg	Longview
34912	75605	TX	Gregg	Longview
34913	75606	TX	Gregg	Longview
34914	75607	TX	Gregg	Longview
34915	75608	TX	Gregg	Longview
34916	75615	TX	Gregg	Longview
34917	75630	TX	Cass	Avinger
34918	75631	TX	Panola	Beckville
34919	75633	TX	Panola	Carthage
34920	75636	TX	Morris	Cason
34921	75637	TX	Panola	Clayton
34922	75638	TX	Morris	Daingerfield
34923	75639	TX	Panola	De Berry
34924	75640	TX	Upshur	Diana
34925	75641	TX	Gregg	Easton
34926	75642	TX	Harrison	Elysian Fields
34927	75643	TX	Panola	Gary
34928	75644	TX	Upshur	Gilmer
34929	75645	TX	Upshur	Gilmer
34930	75647	TX	Gregg	Gladewater
34931	75650	TX	Harrison	Hallsville
34932	75651	TX	Harrison	Harleton
34933	75652	TX	Rusk	Henderson
34934	75653	TX	Rusk	Henderson
34935	75654	TX	Rusk	Henderson
34936	75656	TX	Cass	Hughes Springs
34937	75657	TX	Marion	Jefferson
34938	75658	TX	Rusk	Joinerville
34939	75659	TX	Harrison	Jonesville
34940	75660	TX	Gregg	Judson
34941	75661	TX	Harrison	Karnack
34942	75662	TX	Gregg	Kilgore
34943	75663	TX	Gregg	Kilgore
34944	75666	TX	Rusk	Laird Hill
34945	75667	TX	Rusk	Laneville
34946	75668	TX	Morris	Lone Star
34947	75669	TX	Panola	Long Branch
34948	75670	TX	Harrison	Marshall
34949	75671	TX	Harrison	Marshall
34950	75672	TX	Harrison	Marshall
34951	75680	TX	Rusk	Minden
34952	75681	TX	Rusk	Mount Enterprise
34953	75682	TX	Rusk	New London
34954	75683	TX	Upshur	Ore City
34955	75684	TX	Rusk	Overton
34956	75685	TX	Panola	Panola
34957	75686	TX	Camp	Pittsburg
34958	75687	TX	Rusk	Price
34959	75688	TX	Harrison	Scottsville
34960	75689	TX	Rusk	Selman City
34961	75691	TX	Rusk	Tatum
34962	75692	TX	Harrison	Waskom
34963	75693	TX	Gregg	White Oak
34964	75694	TX	Harrison	Woodlawn
34965	75701	TX	Smith	Tyler
34966	75702	TX	Smith	Tyler
34967	75703	TX	Smith	Tyler
34968	75704	TX	Smith	Tyler
34969	75705	TX	Smith	Tyler
34970	75706	TX	Smith	Tyler
34971	75707	TX	Smith	Tyler
34972	75708	TX	Smith	Tyler
34973	75709	TX	Smith	Tyler
34974	75710	TX	Smith	Tyler
34975	75711	TX	Smith	Tyler
34976	75712	TX	Smith	Tyler
34977	75713	TX	Smith	Tyler
34978	75750	TX	Smith	Arp
34979	75751	TX	Henderson	Athens
34980	75752	TX	Henderson	Athens
34981	75754	TX	Van Zandt	Ben Wheeler
34982	75755	TX	Upshur	Big Sandy
34983	75756	TX	Henderson	Brownsboro
34984	75757	TX	Smith	Bullard
34985	75758	TX	Henderson	Chandler
34986	75759	TX	Cherokee	Cuney
34987	75760	TX	Nacogdoches	Cushing
34988	75762	TX	Smith	Flint
34989	75763	TX	Anderson	Frankston
34990	75764	TX	Cherokee	Gallatin
34991	75765	TX	Wood	Hawkins
34992	75766	TX	Cherokee	Jacksonville
34993	75770	TX	Henderson	Larue
34994	75771	TX	Smith	Lindale
34995	75772	TX	Cherokee	Maydelle
34996	75773	TX	Wood	Mineola
34997	75778	TX	Henderson	Murchison
34998	75779	TX	Anderson	Neches
34999	75780	TX	Cherokee	New Summerfield
35000	75782	TX	Henderson	Poynor
35001	75783	TX	Wood	Quitman
35002	75784	TX	Cherokee	Reklaw
35003	75785	TX	Cherokee	Rusk
35004	75788	TX	Nacogdoches	Sacul
35005	75789	TX	Smith	Troup
35006	75790	TX	Van Zandt	Van
35007	75791	TX	Smith	Whitehouse
35008	75792	TX	Smith	Winona
35009	75797	TX	Upshur	Big Sandy
35010	75798	TX	Smith	Tyler
35011	75799	TX	Smith	Tyler
35012	75801	TX	Anderson	Palestine
35013	75802	TX	Anderson	Palestine
35014	75803	TX	Anderson	Palestine
35015	75831	TX	Leon	Buffalo
35016	75832	TX	Anderson	Cayuga
35017	75833	TX	Leon	Centerville
35018	75834	TX	Trinity	Centralia
35019	75835	TX	Houston	Crockett
35020	75838	TX	Freestone	Donie
35021	75839	TX	Anderson	Elkhart
35022	75840	TX	Freestone	Fairfield
35023	75844	TX	Houston	Grapeland
35024	75845	TX	Trinity	Groveton
35025	75846	TX	Leon	Jewett
35026	75847	TX	Houston	Kennard
35027	75848	TX	Freestone	Kirvin
35028	75849	TX	Houston	Latexo
35029	75850	TX	Leon	Leona
35030	75851	TX	Houston	Lovelady
35031	75852	TX	Madison	Midway
35032	75853	TX	Anderson	Montalba
35033	75855	TX	Leon	Oakwood
35034	75856	TX	Trinity	Pennington
35035	75858	TX	Houston	Ratcliff
35036	75859	TX	Freestone	Streetman
35037	75860	TX	Freestone	Teague
35038	75861	TX	Anderson	Tennessee Colony
35039	75862	TX	Trinity	Trinity
35040	75865	TX	Trinity	Woodlake
35041	75880	TX	Anderson	Tennessee Colony
35042	75882	TX	Anderson	Palestine
35043	75884	TX	Anderson	Tennessee Colony
35044	75886	TX	Anderson	Tennessee Colony
35045	75901	TX	Angelina	Lufkin
35046	75902	TX	Angelina	Lufkin
35047	75903	TX	Angelina	Lufkin
35048	75904	TX	Angelina	Lufkin
35049	75915	TX	Angelina	Lufkin
35050	75925	TX	Cherokee	Alto
35051	75926	TX	Trinity	Apple Springs
35052	75928	TX	Newton	Bon Wier
35053	75929	TX	San Augustine	Broaddus
35054	75930	TX	Sabine	Bronson
35055	75931	TX	Jasper	Brookeland
35056	75932	TX	Newton	Burkeville
35057	75933	TX	Newton	Call
35058	75934	TX	Polk	Camden
35059	75935	TX	Shelby	Center
35060	75936	TX	Tyler	Chester
35061	75937	TX	Nacogdoches	Chireno
35062	75938	TX	Tyler	Colmesneil
35063	75939	TX	Polk	Corrigan
35064	75941	TX	Angelina	Diboll
35065	75942	TX	Tyler	Doucette
35066	75943	TX	Nacogdoches	Douglass
35067	75944	TX	Nacogdoches	Etoile
35068	75946	TX	Nacogdoches	Garrison
35069	75948	TX	Sabine	Hemphill
35070	75949	TX	Angelina	Huntington
35071	75951	TX	Jasper	Jasper
35072	75954	TX	Shelby	Joaquin
35073	75956	TX	Jasper	Kirbyville
35074	75958	TX	Nacogdoches	Martinsville
35075	75959	TX	Sabine	Milam
35076	75960	TX	Polk	Moscow
35077	75961	TX	Nacogdoches	Nacogdoches
35078	75962	TX	Nacogdoches	Nacogdoches
35079	75963	TX	Nacogdoches	Nacogdoches
35080	75964	TX	Nacogdoches	Nacogdoches
35081	75965	TX	Nacogdoches	Nacogdoches
35082	75966	TX	Newton	Newton
35083	75968	TX	Sabine	Pineland
35084	75969	TX	Angelina	Pollok
35085	75972	TX	San Augustine	San Augustine
35086	75973	TX	Shelby	Shelbyville
35087	75974	TX	Shelby	Tenaha
35088	75975	TX	Shelby	Timpson
35089	75976	TX	Cherokee	Wells
35090	75977	TX	Newton	Wiergate
35091	75978	TX	Nacogdoches	Woden
35092	75979	TX	Tyler	Woodville
35093	75980	TX	Angelina	Zavalla
35094	75990	TX	Tyler	Woodville
35095	76001	TX	Tarrant	Arlington
35096	76002	TX	Tarrant	Arlington
35097	76003	TX	Tarrant	Arlington
35098	76004	TX	Tarrant	Arlington
35099	76005	TX	Tarrant	Arlington
35100	76006	TX	Tarrant	Arlington
35101	76007	TX	Tarrant	Arlington
35102	76008	TX	Parker	Aledo
35103	76009	TX	Johnson	Alvarado
35104	76010	TX	Tarrant	Arlington
35105	76011	TX	Tarrant	Arlington
35106	76012	TX	Tarrant	Arlington
35107	76013	TX	Tarrant	Arlington
35108	76014	TX	Tarrant	Arlington
35109	76015	TX	Tarrant	Arlington
35110	76016	TX	Tarrant	Arlington
35111	76017	TX	Tarrant	Arlington
35112	76018	TX	Tarrant	Arlington
35113	76019	TX	Tarrant	Arlington
35114	76020	TX	Tarrant	Azle
35115	76021	TX	Tarrant	Bedford
35116	76022	TX	Tarrant	Bedford
35117	76023	TX	Wise	Boyd
35118	76028	TX	Johnson	Burleson
35119	76031	TX	Johnson	Cleburne
35120	76033	TX	Johnson	Cleburne
35121	76034	TX	Tarrant	Colleyville
35122	76035	TX	Hood	Cresson
35123	76036	TX	Tarrant	Crowley
35124	76039	TX	Tarrant	Euless
35125	76040	TX	Tarrant	Euless
35126	76041	TX	Ellis	Forreston
35127	76043	TX	Somervell	Glen Rose
35128	76044	TX	Johnson	Godley
35129	76048	TX	Hood	Granbury
35130	76049	TX	Hood	Granbury
35131	76050	TX	Johnson	Grandview
35132	76051	TX	Tarrant	Grapevine
35133	76052	TX	Tarrant	Haslet
35134	76053	TX	Tarrant	Hurst
35135	76054	TX	Tarrant	Hurst
35136	76055	TX	Hill	Itasca
35137	76058	TX	Johnson	Joshua
35138	76059	TX	Johnson	Keene
35139	76060	TX	Tarrant	Kennedale
35140	76061	TX	Johnson	Lillian
35141	76063	TX	Tarrant	Mansfield
35142	76064	TX	Ellis	Maypearl
35143	76065	TX	Ellis	Midlothian
35144	76066	TX	Parker	Millsap
35145	76067	TX	Palo Pinto	Mineral Wells
35146	76068	TX	Palo Pinto	Mineral Wells
35147	76070	TX	Somervell	Nemo
35148	76071	TX	Wise	Newark
35149	76073	TX	Wise	Paradise
35150	76077	TX	Somervell	Rainbow
35151	76078	TX	Wise	Rhome
35152	76082	TX	Parker	Springtown
35153	76084	TX	Johnson	Venus
35154	76085	TX	Parker	Weatherford
35155	76086	TX	Parker	Weatherford
35156	76087	TX	Parker	Weatherford
35157	76088	TX	Parker	Weatherford
35158	76092	TX	Tarrant	Southlake
35159	76093	TX	Johnson	Rio Vista
35160	76094	TX	Tarrant	Arlington
35161	76095	TX	Tarrant	Bedford
35162	76096	TX	Tarrant	Arlington
35163	76097	TX	Johnson	Burleson
35164	76098	TX	Parker	Azle
35165	76099	TX	Tarrant	Grapevine
35166	76101	TX	Tarrant	Fort Worth
35167	76102	TX	Tarrant	Fort Worth
35168	76103	TX	Tarrant	Fort Worth
35169	76104	TX	Tarrant	Fort Worth
35170	76105	TX	Tarrant	Fort Worth
35171	76106	TX	Tarrant	Fort Worth
35172	76107	TX	Tarrant	Fort Worth
35173	76108	TX	Tarrant	Fort Worth
35174	76109	TX	Tarrant	Fort Worth
35175	76110	TX	Tarrant	Fort Worth
35176	76111	TX	Tarrant	Fort Worth
35177	76112	TX	Tarrant	Fort Worth
35178	76113	TX	Tarrant	Fort Worth
35179	76114	TX	Tarrant	Fort Worth
35180	76115	TX	Tarrant	Fort Worth
35181	76116	TX	Tarrant	Fort Worth
35182	76117	TX	Tarrant	Haltom City
35183	76118	TX	Tarrant	Fort Worth
35184	76119	TX	Tarrant	Fort Worth
35185	76120	TX	Tarrant	Fort Worth
35186	76121	TX	Tarrant	Fort Worth
35187	76122	TX	Tarrant	Fort Worth
35188	76123	TX	Tarrant	Fort Worth
35189	76124	TX	Tarrant	Fort Worth
35190	76126	TX	Tarrant	Fort Worth
35191	76127	TX	Tarrant	Naval Air Station/ Jrb
35192	76129	TX	Tarrant	Fort Worth
35193	76130	TX	Tarrant	Fort Worth
35194	76131	TX	Tarrant	Fort Worth
35195	76132	TX	Tarrant	Fort Worth
35196	76133	TX	Tarrant	Fort Worth
35197	76134	TX	Tarrant	Fort Worth
35198	76135	TX	Tarrant	Fort Worth
35199	76136	TX	Tarrant	Fort Worth
35200	76137	TX	Tarrant	Fort Worth
35201	76140	TX	Tarrant	Fort Worth
